Heat Sink Temp,Block Temp,Iset,Imeasure
36.0145,94.8825,1.4865,1.8938
35.9659,94.9085,1.5115,1.6816
36.063,94.9877,0.887,1.2169
36.16,94.9903,1.055,1.558
35.8684,95.0005,0.9596,1.8024
36.063,94.939,1.7256,2.149
35.8684,94.9417,1.4038,2.286
36.2084,94.9185,1.6086,2.2618
36.0145,94.934,1.5259,1.7702
36.16,94.929,1.5532,2.0361
36.063,94.9775,1.2471,1.2383
36.0145,94.975,1.2233,1.7057
36.0145,94.9877,1.1106,1.7917
35.8197,94.9622,1.3222,1.8401
36.16,95.0005,0.7024,2.0281
36.0145,94.98,1.0902,1.7944
36.063,94.939,1.6425,1.8024
36.0145,94.9903,1.124,1.558
36.16,94.9545,1.6308,1.832
36.0145,94.98,1.4108,1.8078
36.16,94.98,1.2687,2.0066
36.1115,94.9903,1.3395,1.5714
36.0145,94.9775,1.5067,1.7219
35.9171,94.97,1.571,1.6843
36.0145,94.9852,1.2797,1.5016
36.1115,94.9645,1.6706,1.3216
36.0145,94.9595,1.5936,1.832
36.0145,94.97,1.4131,1.3539
36.0145,94.98,0.9235,1.6735
35.8684,94.9903,1.1285,1.7004
36.2084,95.021,1.3049,1.1604
36.2084,94.9903,1.0868,1.6332
35.9171,94.998,1.3296,1.746
35.9171,94.9595,1.857,2.2457
36.0145,94.9903,1.1992,1.5902
35.9659,95.0005,1.2253,1.6413
36.063,94.9827,1.5124,1.5123
36.16,95.0185,1.4247,1.2303
35.9171,95.0005,1.2492,1.8562
35.9171,95.026,1.0863,1.4935
35.9659,95.011,1.2224,1.5338
35.8684,95.0005,1.1453,1.9475
36.1115,95.011,1.0276,1.3297
35.9659,94.97,1.5813,2.1946
35.8197,94.9775,1.6153,1.6708
35.9659,94.97,1.7135,1.9582
35.8684,94.9955,1.2995,1.4183
35.9659,94.9903,1.4461,1.6869
36.1115,95.021,1.3203,1.5768
36.0145,95.0005,1.4735,1.4882
35.8197,95.0005,1.322,1.5043
35.8197,95.0005,1.246,1.9206
35.8197,94.97,1.71,1.6359
35.8197,94.9827,1.3513,1.9556
35.9171,94.9928,1.2995,1.7031
35.9171,95.0082,1.3016,1.1067
36.0145,95.0082,1.2351,1.4667
35.9659,95.0365,0.964,1.5687
35.8197,95.016,1.1577,1.7756
35.7709,95.021,1.011,1.7675
35.7709,95.011,1.1459,1.9582
35.8684,95.016,0.9526,1.9502
35.8197,94.9827,1.3877,2.0576
35.7709,94.975,1.509,1.9072
35.9171,95.011,1.2307,1.644
35.722,95.0005,1.421,2.012
35.8197,95.0005,1.5127,1.4559
35.8684,94.9852,1.5565,1.8374
35.9659,94.9903,1.6412,1.464
35.6241,94.9903,1.541,1.644
35.8684,95.0005,0.9679,1.6681
35.7709,95.011,1.0979,1.3834
35.7709,95.011,1.0425,1.8293
35.6731,94.9955,1.4581,1.7031
35.8197,95.0005,1.4285,1.6466
35.9171,95.0032,1.0203,1.6816
35.722,95.0005,1.4586,1.9448
35.8684,94.9827,1.4691,2.2886
35.722,95.021,1.1314,1.4318
35.7709,95.021,0.9621,1.9932
35.6731,95.0005,1.4142,1.3431
35.7709,95.011,1.1705,1.4613
35.8684,95.016,1.5326,1.644
35.7709,95.0005,1.2386,1.8884
35.6731,94.9903,1.4605,1.5929
35.7709,95.016,0.9771,1.926
35.722,95.021,0.8927,1.6225
35.6241,94.9928,1.5274,1.9314
35.7709,95.0005,1.403,2.1463
35.7709,95.0005,1.4558,1.832
35.5751,95.0237,1.1426,1.4694
35.6241,94.98,1.654,1.5795
35.5751,95.016,0.9943,1.5634
35.6731,95.0005,1.3003,1.3082
35.722,95.0005,1.1996,1.9717
35.8197,95.0005,1.3465,1.4774
35.5751,95.021,1.0095,1.7863
35.6731,95.011,1.2707,1.9851
35.6731,95.0005,1.4043,1.5741
35.6241,94.9903,1.5606,1.7326
35.5751,94.9928,1.4973,1.781
35.6731,94.9877,1.5068,1.9448
35.5751,94.9852,1.4918,1.6198
35.5751,95.0005,1.3579,1.4049
35.6241,95.021,1.0025,1.7245
35.6241,95.011,1.1613,1.7836
35.6731,94.9852,1.5707,1.515
35.6731,95.021,1.051,1.9072
35.5751,94.9903,1.5769,1.4344
35.5751,95.021,1.1738,1.6923
35.6731,94.9903,1.5301,1.7648
35.6241,94.9903,1.4253,1.9341
35.6241,95.0057,1.2077,1.4398
35.722,95.0005,1.2485,1.8427
35.6731,95.0005,1.3161,1.6386
35.5751,95.0005,1.4737,1.4667
35.6241,95.0237,1.1578,1.3807
35.6731,95.011,1.2941,1.5499
35.6731,95.0005,0.9831,1.7299
35.6241,95.0005,1.2616,1.6064
35.722,95.011,1.445,1.6064
35.526,95.0032,1.4412,1.6923
35.3785,95.0005,1.1752,1.832
35.4769,94.9903,1.6493,1.4049
35.526,94.9903,1.465,1.7541
35.4769,94.9903,1.6838,1.5795
35.6731,95.0057,1.1477,1.6493
35.4769,95.0032,1.3684,1.7004
35.4769,95.0005,1.3031,1.6117
35.6241,95.0005,1.3162,1.5258
35.526,95.021,1.1187,1.8615
35.4277,95.0005,1.4432,1.7407
35.526,94.9827,1.6164,1.8615
35.4277,94.9903,1.3303,1.9529
35.526,95.0082,1.2449,1.4747
35.6241,95.0237,1.0049,1.3431
35.6241,95.0005,1.4489,1.5177
35.4769,95.0313,1.009,1.515
35.4277,95.0057,1.2185,1.8186
35.3292,95.0005,1.1991,2.0066
35.4277,94.9827,1.5143,1.9153
35.3785,94.9928,1.3975,1.4828
35.4769,95.0133,1.2624,1.7245
35.526,95.0005,1.2449,1.8562
35.4277,95.0082,1.1922,1.6869
35.4277,95.021,0.9887,1.7434
35.3785,95.0005,1.4303,1.3377
35.3292,95.0005,1.2391,1.6064
35.4769,95.0185,0.9346,1.7434
35.2799,95.0057,1.2053,1.7192
35.3785,95.026,0.9925,1.8078
35.4769,95.0005,1.2665,1.7729
35.3292,94.9928,1.5058,1.5929
35.4769,94.98,1.5085,2.1973
35.4277,95.0005,1.2834,1.7245
35.5751,94.9827,1.626,1.8938
35.3785,95.0133,1.2335,1.3109
35.2305,95.0057,1.385,1.1148
35.2799,95.011,1.1717,1.5043
35.3292,95.0005,1.1114,1.5661
35.4277,95.0005,0.8324,1.5123
35.4769,95.0185,1.3699,1.1819
35.4277,95.021,0.9003,1.9072
35.4277,95.0005,0.986,1.6037
35.4277,94.9827,4.1365,4.1394
35.4769,95.0005,6.4,6.1729
35.3292,94.875,6.4,6.0386
35.4277,94.4728,6.4,5.9258
35.2305,93.8406,6.4,6.1192
35.3292,93.1375,6.4,6.0252
35.4277,92.292,6.4,6.0708
35.526,91.3916,6.4,5.915
35.526,90.4874,6.4,5.9123
35.526,89.5309,6.4,5.9285
35.2305,88.5857,6.4,5.9043
35.722,87.6497,6.4,5.8667
35.5751,86.6468,6.4,5.9231
35.6731,85.6981,6.4,5.735
35.7709,84.7712,6.4,6.0144
35.8684,83.8179,6.4,5.7968
36.0145,82.9011,6.4,5.9338
36.16,82.0032,6.4,5.778
36.3051,81.0763,6.4,5.9741
36.3534,80.2034,6.4,5.7807
36.4979,79.2767,6.4,5.9365
36.6899,78.391,6.4,5.7968
36.7378,77.5467,6.4,5.9553
36.9289,76.6634,6.4,5.735
37.2141,75.8386,6.4,5.9499
37.1191,75.0049,6.4,5.8371
37.4504,74.1846,6.4,5.9231
37.3087,73.3455,6.4,5.7243
37.5446,72.5621,6.4,5.8559
37.8262,71.9182,6.4,5.8828
38.0131,71.176,6.4,5.9016
37.9664,70.3901,6.4,5.915
38.1991,69.6173,6.4,5.8532
38.3383,68.8703,6.4,5.8882
38.6153,68.1068,6.4,5.9849
38.5692,67.3492,6.4,5.8962
38.7992,66.6416,6.4,5.9097
38.7992,65.8978,6.4,5.77
39.0737,65.1746,6.4,5.8559
39.3467,64.4889,6.4,5.9123
39.4827,63.7892,6.4,5.8532
39.5731,63.1,6.4,5.9687
39.7535,62.4065,6.4,5.8613
39.8434,61.7285,6.4,5.9661
39.9332,61.078,6.4,5.8103
40.2908,60.4232,6.4,5.9177
40.2017,59.7862,6.4,5.9016
40.513,59.145,6.4,5.9526
40.6901,58.5188,6.4,5.7539
40.7343,57.8837,6.4,6.009
41.0863,57.2467,6.4,5.9419
41.0863,56.6488,6.4,5.9553
41.2614,56.0397,6.4,5.7941
41.3051,55.4406,6.4,6.0171
41.523,54.8469,6.4,5.9553
41.523,54.283,2.2591,3.7446
41.6099,53.861,-1.4676,1.0127
41.9992,53.7431,-1.4928,0.8462
41.9992,53.6974,-1.506,1.0342
42.0853,53.6564,1.2148,0.8435
42.1283,53.5891,3.1611,3.4195
42.3,53.618,6.4,6.2777
42.5138,53.8251,6.2783,6.3099
42.5565,54.4949,5.732,6.2427
42.7268,55.1412,4.3177,4.7519
42.7693,56.1774,2.7492,3.4571
42.8542,57.2877,0.4442,0.411
42.8966,58.286,-1.907,1.7487
42.9389,59.0017,-2.1117,1.6386
43.0658,59.4509,-1.347,1.378
43.0658,59.6381,0.1858,0.188
43.1502,59.6892,1.0815,1.2088
43.1081,59.7329,1.1622,1.3539
43.0658,59.8299,0.7706,1.1712
42.9813,59.9955,-0.6527,0.0322
43.1081,60.1703,-1.6393,1.2598
43.1502,60.2871,-1.5097,1.4855
43.0658,60.3211,-1.1711,0.8811
43.1081,60.2581,-0.4049,0.1639
43.0236,60.1606,0.14,0.2256
42.9813,60.0925,-0.0315,0.4002
42.9389,60.027,0.2909,0.2686
43.1081,60.0148,0.1553,0.1665
42.9389,60.0341,-0.1806,0.043
42.8966,60.0585,-0.4318,0.0322
43.0658,60.0682,-0.6314,0.2203
42.8118,60.0537,-0.3804,0.1907
42.9389,60.0295,-0.0216,0.0349
42.8966,60.0245,-0.3011,0.36
42.8966,60.0148,-0.1642,0.137
42.9389,59.9854,0.0938,0.1263
42.9389,60.0148,-0.4748,0.0457
42.7693,60.0148,-0.2653,0.0403
42.7693,60.0051,-0.1166,0.3116
42.7268,60.0051,-0.0441,0.0349
42.6843,59.9854,0.1223,0.4647
42.8118,59.9854,0.0047,0.2955
42.6843,59.9955,-0.2992,0.3465
42.6843,59.9955,-0.1066,0.1316
42.6418,59.9854,-0.0271,0.2418
42.6418,59.9904,0.0011,0.1424
42.4712,59.9854,0.1832,0.3009
42.5992,59.9808,0.0986,0.2794
42.5138,59.9808,-0.0031,0.0242
42.4712,59.993,-0.12,0.0349
42.5138,59.9854,-0.0747,0.1612
42.4284,59.9808,0.119,0.3465
42.3856,59.9854,0.0583,0.1988
42.2571,59.9831,-0.0328,0.2632
42.4284,59.993,-0.0716,0.1612
42.2571,59.993,-0.1925,0.1585
42.3429,59.9757,0.1441,0.2068
42.2571,59.9854,-0.0729,0.1101
42.3429,59.9757,0.1307,0.3223
42.3429,59.9854,0.1755,0.0376
42.3,59.9881,0.0826,0.1719
42.2571,59.9881,0.0237,0.1477
42.0853,59.9978,-0.154,0.2632
42.2142,59.9881,-0.1238,0.3814
42.2142,59.9808,0.0211,0.3304
41.9129,59.9757,0.1416,0.4379
42.0423,59.9854,0.1383,0.0806
42.0423,59.9808,0.0949,0.3841
41.7833,59.9955,-0.0767,0.1048
41.7833,59.9904,0.0798,0.2203
41.9992,60.0001,-0.0489,0.2821
41.8698,59.9757,0.3256,0.1827
41.6967,59.9854,-0.0072,0.3062
41.8698,59.9955,-0.1206,0.1451
41.74,59.9955,-0.1623,0.1021
41.8265,59.9978,-0.2823,0.2418
41.6099,60.0098,-0.2972,0.5722
41.6967,60.0075,-0.0791,0.1558
41.5665,60.0051,-0.1652,0.4862
41.6533,60.0001,0.0694,0.1612
41.6533,59.9904,0.0501,0.2955
41.6967,59.9783,0.2039,0.2659
41.523,59.9808,0.1343,0.5614
41.523,59.9808,0.2067,0.1101
41.4795,60.0001,-0.214,0.5104
41.4795,59.9881,-0.0058,0.3519
41.4359,59.993,0.0611,0.1477
41.4359,59.9955,0.1286,0.1827
41.4795,59.9955,0.1123,0.1934
41.3488,59.9955,0.0386,0.2659
41.1739,59.9955,0.1856,0.2821
41.3488,59.9955,0.0493,0.2659
41.2614,59.993,-0.0276,0.274
41.3051,59.9955,0.1503,0.2364
41.3924,59.9881,0.1651,0.3143
41.2177,59.9955,-0.0122,0.3707
41.1739,59.9904,-0.0169,0.3009
41.2614,59.993,0.0588,0.1961
41.2177,59.9854,0.1462,0.4002
41.2614,59.9854,0.2029,0.2364
41.1739,59.9854,0.0549,0.3573
41.0424,59.9978,-0.0831,0.4459
40.8665,59.9955,0.1806,0.1665
40.9546,60.0051,-0.0255,0.1639
41.0424,59.9978,-0.0592,0.6286
41.0424,59.9978,0.044,0.3035
40.9546,59.9854,0.2692,0.086
40.9106,60.0098,0.019,0.1746
40.8225,60.0148,-0.228,0.3653
40.9106,60.0001,0.135,0.1558
40.8665,59.9955,0.1832,0.3143
40.9106,59.9757,0.4242,0.3223
40.9546,59.9904,0.1514,0.2068
40.8225,59.9854,0.2493,0.2364
40.8225,59.9831,0.2635,0.5346
40.8665,59.9904,0.2409,0.2821
40.6901,59.993,0.1672,0.1827
40.7784,60.0001,-0.0045,0.1209
40.6901,60.0075,-0.0717,0.1934
40.6901,60.0098,-0.0111,0.2713
40.6016,60.0098,0.0171,0.2847
40.4686,60.0051,0.0922,0.2068
40.5573,59.9757,0.3932,0.5023
40.6016,59.9955,0.1852,0.0484
40.513,59.9978,0.1547,0.1236
40.513,59.9854,0.36,0.3734
40.5573,60.0001,0.015,0.2632
40.4243,60.0026,-0.0111,0.3116
40.4243,60.0026,-0.0751,0.4486
40.3798,59.9955,0.1002,0.3277
40.4243,60.0098,-0.1395,0.0886
40.4686,60.0051,0.0128,0.1612
40.6016,59.9854,-0.0832,0.5158
40.3353,59.9955,0.2456,0.231
40.3353,60.0123,-0.0506,0.1692
40.3798,60.0001,0.2989,0.4486
40.2908,59.9955,0.2792,0.4862
40.3353,60.0026,0.1073,0.231
40.3353,59.9955,0.2235,0.5426
40.2462,59.9881,0.2795,0.1182
40.3798,60.0148,-0.1417,0.4513
40.157,59.9978,0.3098,0.2821
40.2017,59.9955,0.2658,0.2498
40.2462,60.0051,0.0912,0.2713
40.0676,59.9955,0.1728,0.188
40.1123,59.9978,0.1978,0.2525
40.0676,60.0051,0.1325,0.1209
40.157,60.0051,0.035,0.5158
39.9332,60.0026,-0.0278,0.7118
40.157,60.0051,0.1094,0.2256
40.0229,59.9955,0.1531,0.1289
39.8883,60.0098,0.0756,0.1316
39.9332,60.0051,0.0139,0.419
39.978,60.0001,0.1386,0.2525
39.8434,60.0026,0.1064,0.1692
39.8434,60.0051,0.121,0.274
39.9332,59.9955,0.2096,0.1531
39.7985,59.9854,0.377,0.2418
39.7535,59.9854,0.2674,0.5695
39.9332,59.9955,0.1939,0.0967
39.7085,60.0051,0.1518,0.1424
39.7085,59.9978,0.2018,0.4137
39.7985,60.0075,0.0743,0.1719
39.7985,59.9854,0.3565,0.4325
39.5279,60.0001,0.1313,0.3626
39.7535,60.0148,-0.0927,0.231
39.7535,60.0001,0.2247,0.2955
39.7535,59.9955,0.1815,0.3304
39.6183,60.0123,-0.0896,0.3626
39.6183,60.0026,0.1479,0.3009
39.6183,60.0001,0.1225,0.2794
39.4827,59.9955,0.5194,0.4244
39.5731,59.993,0.2699,0.3761
39.6183,59.9955,0.254,0.0886
39.3921,60.0148,-0.2172,0.591
39.4374,59.9955,0.0663,0.5346
39.3467,60.0123,0.122,0.3573
39.4827,60.0051,0.2367,0.3143
39.5279,60.0123,0.2693,0.3035
39.2104,60.0123,-0.0799,0.3197
39.5279,60.0026,0.1695,0.5614
39.3921,60.0001,0.255,0.2713
39.3921,59.9955,0.2856,0.3089
39.4374,60.0051,0.2599,0.137
39.3921,59.9978,0.1112,0.2659
39.2559,60.0098,0.0667,0.1585
39.4374,60.0075,5.1728,3.0327
39.2559,60.0196,6.4,6.1057
39.1193,60.2384,6.4,6.0601
39.1193,60.7957,6.4,6.2293
39.2104,61.6384,6.4,6.146
39.1649,62.6848,6.4,6.4899
39.0737,63.8699,6.4,6.3314
39.1649,65.1206,6.4,6.3556
39.1193,66.396,6.4,6.2642
39.0281,67.7427,6.4,6.3233
39.0281,69.0625,6.4,6.2884
39.0281,70.4394,6.4,6.318
39.0281,71.8091,6.4,6.2669
38.9824,73.1423,6.4,6.3099
38.9366,74.5574,6.4,6.2105
38.7073,75.9332,6.4,6.3126
38.6153,77.2371,6.4,6.2642
38.7073,78.6161,6.4,6.2911
38.6153,79.9953,6.4,6.2239
38.7533,81.2971,6.4,6.3341
38.5692,82.3174,6.4,6.2669
38.6614,83.692,6.4,6.3018
38.3846,85.309,6.1181,6.0628
38.2455,86.3026,5.8428,5.8801
38.1991,87.6091,5.4517,5.5497
38.3383,88.8498,5.0306,5.1924
38.1527,90.0368,4.6319,4.9587
38.1062,91.1824,4.1344,4.2818
38.1527,92.1926,3.9029,4.2308
38.0596,93.1603,3.6764,3.9219
37.8262,94.0019,3.4824,3.852
38.0596,94.765,3.3662,3.527
37.9664,95.4159,6.4,6.3314
37.7794,96.0111,6.4,6.2696
37.7325,96.6839,6.4,6.0252
37.6856,97.5504,3.9653,3.7687
37.4975,98.4359,3.9519,4.2684
37.6386,99.3357,6.4,6.5114
37.5446,100.154,6.4,6.3556
37.4504,100.603,6.4,6.0843
37.356,100.601,5.2073,5.8882
37.4504,100.301,2.8422,2.7158
37.4504,99.738,0.7832,0.043
37.4504,99.1087,-0.0658,0.2283
37.5446,98.5053,-0.5436,0.8542
37.356,97.9852,-0.697,1.0933
37.356,97.576,-0.697,0.9643
37.4032,97.2751,-0.4267,1.0423
37.4975,96.9819,-0.3701,0.7709
37.5446,96.7558,-0.0128,0.3868
37.356,96.5862,0.1285,0.3009
37.5916,96.3629,0.2962,0.1101
37.5446,96.1086,0.3014,0.223
37.5916,95.8417,-0.819,1.1578
37.6856,95.5518,-0.8099,1.1255
37.6856,95.2902,-1.3749,1.4344
37.6386,95.098,-2.2319,2.4498
37.873,94.9363,1.997,2.4713
37.873,94.857,1.8264,2.2672
37.6386,94.8468,1.363,2.3719
37.7325,94.8675,1.1859,1.9959
37.7325,94.9185,0.9676,1.4076
37.6856,94.9645,1.0493,1.2061
37.7325,94.97,1.4524,1.2007
37.8262,94.9852,1.1954,1.4506
37.9197,94.98,1.2389,1.6923
37.9197,94.9595,1.2954,1.5446
37.7794,94.9622,0.9152,2.2269
37.8262,94.939,1.262,1.8777
37.7794,94.929,1.3248,1.9717
37.7794,94.9595,1.0652,1.8696
37.8262,94.939,1.5191,1.5849
37.9197,94.98,1.1565,1.601
37.873,94.9442,1.8492,1.7326
37.873,94.975,1.4926,1.4264
37.9197,94.9672,1.3648,1.8266
37.7794,94.9595,1.5167,1.6601
37.9197,94.9723,1.3112,1.695
37.9664,94.97,1.341,1.4855
37.8262,94.9595,1.5285,1.5043
37.7325,95.0005,0.7617,1.5983
37.8262,94.998,0.905,1.4425
37.9197,94.9955,0.9658,1.8938
37.7325,95.0005,1.0463,1.5499
37.7325,94.98,1.3358,1.4613
37.7325,94.9852,1.1824,2.2725
37.7794,94.9903,1.3818,1.5338
37.873,94.9877,1.311,1.8615
37.8262,94.998,1.1167,1.3619
37.7794,94.9723,1.366,2.1194
37.7794,94.9955,1.6181,1.5097
37.7325,94.9852,1.1212,1.8615
37.7794,95.0005,1.1347,1.3646
37.8262,94.9955,1.2881,1.3082
37.6386,94.9903,1.3293,1.7514
37.6856,95.016,0.8111,1.0396
37.6856,94.98,1.4491,1.9018
37.7794,95.0005,1.0983,1.2625
37.7794,94.9775,1.5531,1.515
37.6386,95.0005,1.266,1.4694
37.5916,94.9903,1.3905,1.6144
37.6386,94.9928,1.2748,1.6843
37.6856,95.0005,1.1729,1.6037
37.5916,94.998,1.1947,1.7729
37.4975,94.9903,1.2938,1.7111
37.5916,95.021,1.0426,1.4855
37.5446,95.0005,1.3428,1.7729
37.6386,95.011,1.1475,1.8454
37.6386,94.98,1.5318,1.8051
37.5916,94.9903,1.4352,1.4022
37.6386,94.9852,1.3898,1.6574
37.6386,95.021,0.8746,0.9778
37.5446,94.9903,1.4235,1.7111
37.5446,95.0005,1.4031,1.3888
37.4975,95.016,1.0568,2.0227
37.6856,95.0237,1.0655,1.6198
37.4032,94.9852,1.5736,1.8024
37.5446,94.9903,1.3663,1.9126
37.5916,94.9723,1.6717,1.609
37.5446,94.98,1.5622,1.7192
37.5446,95.0237,1.0531,1.4855
37.6856,94.9903,1.3832,1.609
37.4975,94.9827,1.6967,1.3646
37.5446,95.021,0.9776,1.3136
37.4504,95.0237,1.1733,1.1175
37.4975,95.0185,1.0302,1.695
37.4975,94.9928,1.3002,1.6628
37.4504,95.0005,1.1667,1.7783
37.5916,95.016,1.0757,1.7326
37.4032,94.9928,1.4409,1.4613
37.3087,94.9903,1.5025,1.8938
37.4504,95.016,1.6785,1.3968
37.4975,94.9827,1.509,1.9824
37.4975,95.0057,1.1367,1.2813
37.4032,95.021,1.1686,1.241
37.356,95.011,1.2547,1.5929
37.4504,95.0185,1.0884,1.4855
37.2141,95.021,1.0484,1.3619
37.4504,94.9928,1.5029,1.4452
37.4032,95.0057,1.1366,2.0657
37.4504,94.98,1.567,1.5553
37.3087,94.9852,1.4072,1.8293
37.4504,94.9955,1.4064,1.7648
37.5446,94.9955,1.4442,1.3055
37.3087,95.011,1.2831,1.3109
37.2141,95.0313,0.9631,1.9341
37.3087,94.9903,1.3873,1.5338
37.356,94.9955,1.2647,1.7863
37.2141,94.9852,1.5057,1.5876
37.3087,95.0057,1.338,1.3243
37.1191,94.9928,1.4727,1.9932
37.3087,95.016,1.2024,1.3673
37.2614,95.0005,1.3293,1.3377
37.2141,95.0005,1.2511,1.6762
37.1666,95.0057,1.1062,1.6869
37.3087,95.0133,1.1024,1.781
37.2614,94.9903,1.3293,1.5311
37.2614,94.9903,1.389,1.6305
37.1191,95.016,1.0516,1.6762
37.2614,94.9877,1.4297,1.9744
37.3087,95.011,1.2318,1.4962
37.356,94.9955,1.3982,1.8696
37.3087,95.016,1.2627,1.3592
37.1666,95.0005,1.3851,1.4452
37.1666,94.9852,1.4859,1.6064
37.1191,94.9928,1.3066,1.4935
37.2141,95.016,0.9466,1.5123
37.1191,95.0005,1.3325,1.6869
37.1666,95.0057,1.2318,1.7057
37.3087,95.021,1.182,1.3995
37.2141,95.016,1.0557,1.9099
37.356,95.0082,1.2609,1.5446
37.2141,95.0005,1.1181,2.0926
37.2141,94.9903,1.4932,1.6762
37.0717,95.0005,1.2424,1.464
37.1191,95.0032,1.168,1.6225
37.2141,95.021,1.3295,1.0933
37.1666,95.034,0.9968,1.0423
36.9289,95.011,1.2162,1.8132
37.1666,95.0005,1.2739,1.6923
36.9765,94.9852,1.5291,1.4264
36.9289,95.0005,1.2722,1.7407
37.0241,95.0082,1.4992,1.5983
37.1666,95.021,0.9743,1.7057
37.0241,95.0133,1.2517,1.4586
37.0717,95.0005,1.2965,1.4076
37.0241,95.011,1.287,1.4022
36.8812,95.0005,1.3735,1.6896
37.0717,94.9955,1.3153,1.6628
36.9289,95.0005,1.1508,1.781
37.0241,95.021,0.8435,1.3431
37.0717,95.0032,1.1807,1.9663
36.9765,95.026,1.1836,1.4371
36.8812,94.9852,1.6239,1.7165
37.0717,95.0133,1.1163,1.4318
36.9765,95.011,1.0165,1.5097
37.0241,95.0057,1.1403,1.4049
37.0241,95.011,1.1496,1.4828
36.9289,95.0005,1.3159,1.7756
36.8812,95.0005,1.2034,1.883
37.0241,94.9903,1.3685,1.6547
36.9765,94.9852,1.5173,1.6305
36.7857,95.0057,1.3507,1.5768
36.9289,94.9955,1.4238,1.2813
37.0717,95.0005,1.2918,1.3082
36.7857,95.016,1.1432,1.2142
36.9765,95.0133,1.2048,1.3485
36.8334,95.0057,1.1163,1.6466
36.8334,95.021,0.854,1.601
36.9765,95.021,0.8949,1.7783
36.9765,95.016,0.9524,1.9797
36.7857,94.9903,1.6645,1.2867
36.8334,95.011,1.0976,1.7084
36.7857,95.0082,1.5787,1.4989
36.8334,94.9852,1.258,1.8239
36.9289,95.0237,1.5341,0.9133
36.9289,95.0005,1.2331,1.6493
36.9289,94.998,1.4607,1.241
36.8334,95.016,1.0786,1.781
36.8812,95.021,1.1439,1.4103
36.7857,95.011,1.0738,1.3968
36.8812,94.9928,1.3919,1.8589
36.7378,94.9903,1.3779,1.8293
36.6899,94.9852,1.453,1.7192
36.7857,95.0005,3.9634,1.5392
36.6899,94.9955,6.4,6.2884
36.7378,94.8725,6.4,6.1675
36.6899,94.483,6.4,6.0628
36.8812,93.9098,6.4,6.1434
36.7857,93.1425,6.4,6.0601
36.594,92.3148,6.4,5.8801
36.7857,91.4705,6.4,6.0708
36.7378,90.5303,6.4,5.8855
36.8334,89.6044,6.4,5.907
36.9765,88.6924,6.4,5.7673
37.1191,87.7207,6.4,6.0386
36.8812,86.8062,6.4,5.8532
37.2141,85.8296,6.4,5.9661
36.9765,84.8722,6.4,5.7404
37.2614,83.944,6.4,6.0037
37.356,83.032,6.4,5.8398
37.4504,82.1565,6.4,5.9392
37.6856,81.2697,6.4,5.7727
37.7325,80.3538,6.4,5.9741
37.9664,79.4821,6.4,5.7995
38.0596,78.596,6.4,5.872
38.1527,77.7065,6.4,5.8318
38.1527,76.9078,6.4,5.958
38.4308,76.2621,6.4,5.8774
38.5692,75.4427,6.4,5.872
38.7533,74.6369,6.4,5.8452
38.7533,73.7924,6.4,5.9177
38.9366,72.8323,6.4,5.7216
39.1193,72.2053,6.4,5.8506
39.1193,71.4158,6.4,5.8855
39.3921,70.6593,6.4,5.9795
39.5731,69.9136,6.4,5.8855
39.7985,69.1463,6.4,5.9741
39.8434,68.4342,6.4,5.727
40.0229,67.6837,6.4,5.9849
40.2908,66.9363,6.4,5.9204
40.157,66.2291,6.4,5.9338
40.6016,65.5202,6.4,5.9473
40.5573,64.8219,6.4,5.8586
40.7343,64.1218,6.4,5.9795
40.9546,63.4518,6.4,5.8291
41.0424,62.7825,6.4,5.9097
41.2614,62.082,6.4,5.8371
41.2614,61.4582,6.4,5.9795
41.3488,60.7835,6.4,5.9392
41.5665,60.1606,6.4,5.8962
41.74,59.5337,6.4,5.9016
42.0423,58.9193,6.4,5.9795
42.2142,58.2763,6.4,5.9526
42.1713,57.6776,6.4,5.9123
42.3429,57.0433,6.4,5.9687
42.4284,56.4361,6.4,5.872
42.5992,55.8656,6.4,6.0064
42.7693,55.4599,6.4,5.9123
42.9813,54.8639,3.1521,4.7707
43.0236,54.3116,-1.5544,0.6259
43.1924,53.9647,-1.5622,1.0637
43.4027,53.8587,-1.5789,1.01
43.3607,53.8154,-1.5414,1.1363
43.6957,53.7334,1.7012,1.1121
43.6957,53.6854,3.065,3.6156
43.7792,53.7647,6.2955,6.3636
43.9457,54.0177,6.1284,6.3475
44.1945,54.6419,5.5207,5.9687
44.1531,55.4986,4.4057,4.6095
44.2772,56.5811,2.0502,2.756
44.401,57.6776,-0.5694,0.2418
44.4422,58.6012,-2.8471,1.3753
44.4422,59.2374,-2.2339,2.4418
44.5245,59.5822,-1.0068,1.0799
44.4834,59.694,0.4313,0.3358
44.4422,59.7329,1.0656,1.1712
44.401,59.7742,1.1256,1.4371
44.5656,59.898,0.5577,0.9939
44.4422,60.0682,-1.2883,0.9294
44.5245,60.2434,-2.0554,1.6171
44.4422,60.3335,-1.794,1.5607
44.4834,60.3236,-1.0271,0.7333
44.4834,60.2287,-0.296,0.0349
44.4422,60.1266,0.0223,0.1934
44.3597,60.044,0.1141,0.4486
44.4422,60.0392,-0.3963,0.1719
44.5656,60.0148,-0.0989,0.1585
44.3185,60.0415,-0.4446,0.1585
44.2772,60.0341,-0.3093,0.0322
44.3185,60.0488,-0.5156,0.0322
44.3597,60.0341,-0.247,0.0403
